estacao,datahora,wspd,wdir,gust,dryt,dewp,pres,vis,tp,altn1,qn1,altn2,qn2,altn3,qn3,altn4,qn4,altncb,qncb,metar,speci,data_hora
SBAT,10/01/2025 15:00,13.0,260.0,,25.0,23.0,1013.0,700.0,+RA,20.0,BKN,90.0,BKN,,,,,030T,FEW,-,SPECI SBAT 101515Z 26013KT 0700 +RA BKN020 FEW030TCU BKN090 25/23 Q1013 RERA=,10/01/2025 15:00
SBAT,10/01/2025 15:00,7.0,280.0,,23.0,21.0,1014.0,2000.0,RA,20.0,BKN,90.0,BKN,,,,,030T,FEW,-,SPECI SBAT 101540Z 28007KT 2000 RA BKN020 FEW030TCU BKN090 23/21 Q1014 RERA=,10/01/2025 15:00
SBAT,10/01/2025 16:00,8.0,280.0,,23.0,21.0,1013.0,2000.0,-RA,20.0,BKN,90.0,BKN,,,,,030T,FEW,METAR SBAT 101600Z 28008KT 2000 -RA BKN020 FEW030TCU BKN090 23/21 Q1013 RERA=,-,10/01/2025 16:00
SBAT,10/01/2025 16:00,6.0,300.0,,23.0,22.0,1013.0,3500.0,-RA,20.0,BKN,90.0,BKN,,,,,030T,FEW,-,SPECI SBAT 101620Z 30006KT 3500 -RA BKN020 FEW030TCU BKN090 23/22 Q1013=,10/01/2025 16:00
SBAT,10/01/2025 17:00,4.0,290.0,,23.0,22.0,1012.0,9999.0,-RA,20.0,BKN,90.0,SCT,,,,,030T,FEW,METAR SBAT 101700Z 29004KT 9999 -RA BKN020 FEW030TCU SCT090 23/22 Q1012=,-,10/01/2025 17:00
SBAT,10/01/2025 18:00,2.0,290.0,,24.0,22.0,1011.0,9999.0,,20.0,BKN,100.0,SCT,,,,,030T,FEW,METAR SBAT 101800Z 29002KT 9999 BKN020 FEW030TCU SCT100 24/22 Q1011=,-,10/01/2025 18:00
SBAT,10/01/2025 19:00,2.0,300.0,,25.0,23.0,1011.0,9999.0,,20.0,SCT,100.0,SCT,,,,,,,METAR SBAT 101900Z 30002KT 9999 SCT020 SCT100 25/23 Q1011=,-,10/01/2025 19:00
SBAT,10/01/2025 20:00,5.0,340.0,,25.0,22.0,1009.0,9999.0,,20.0,BKN,100.0,BKN,,,,,,,METAR SBAT 102000Z 34005KT 9999 BKN020 BKN100 25/22 Q1009=,-,10/01/2025 20:00
SBAT,10/01/2025 20:00,3.0,320.0,,25.0,22.0,1009.0,9999.0,,20.0,BKN,100.0,BKN,,,,,,,-,SPECI SBAT 102045Z 32003KT 9999 BKN020 BKN100 25/22 Q1009=,10/01/2025 20:00
SBAT,11/01/2025 11:00,5.0,10.0,,24.0,23.0,1013.0,9999.0,,15.0,BKN,70.0,BKN,,,,,,,-,SPECI SBAT 111115Z 01005KT 9999 BKN015 BKN070 24/23 Q1013=,11/01/2025 11:00
SBAT,11/01/2025 12:00,6.0,350.0,,26.0,23.0,1014.0,9999.0,,15.0,SCT,70.0,SCT,,,,,,,METAR SBAT 111200Z 35006KT 9999 SCT015 SCT070 26/23 Q1014=,-,11/01/2025 12:00
SBAT,11/01/2025 13:00,6.0,330.0,,28.0,23.0,1014.0,9999.0,,20.0,BKN,,,,,,,,,METAR SBAT 111300Z 33006KT 9999 BKN020 28/23 Q1014=,-,11/01/2025 13:00
SBAT,11/01/2025 14:00,6.0,300.0,,28.0,23.0,1014.0,9999.0,,20.0,BKN,75.0,SCT,,,,,,,METAR SBAT 111400Z 30006KT 9999 BKN020 SCT075 28/23 Q1014=,-,11/01/2025 14:00
SBAT,11/01/2025 15:00,4.0,300.0,,30.0,23.0,1014.0,9999.0,,20.0,SCT,100.0,SCT,,,,,,,METAR SBAT 111500Z 30004KT 9999 SCT020 SCT100 30/23 Q1014=,-,11/01/2025 15:00
SBAT,11/01/2025 16:00,8.0,300.0,,31.0,23.0,1013.0,9999.0,VCSH,20.0,FEW,25.0,SCT,,,,,030T,FEW,METAR SBAT 111600Z 30008KT 9999 VCSH FEW020 SCT025 FEW030TCU 31/23 Q1013=,-,11/01/2025 16:00
SBAT,11/01/2025 17:00,8.0,300.0,,31.0,22.0,1011.0,9999.0,VCSH,25.0,SCT,,,,,,,030T,FEW,METAR SBAT 111700Z 30008KT 9999 VCSH SCT025 FEW030TCU 31/22 Q1011=,-,11/01/2025 17:00
SBAT,11/01/2025 18:00,6.0,290.0,,31.0,23.0,1010.0,9999.0,,25.0,SCT,,,,,,,030T,FEW,METAR SBAT 111800Z 29006KT 9999 SCT025 FEW030TCU 31/23 Q1010=,-,11/01/2025 18:00
SBAT,11/01/2025 19:00,7.0,290.0,,33.0,23.0,1009.0,9999.0,VCSH,30.0,SCT,,,,,,,035T,FEW,METAR SBAT 111900Z 29007KT 9999 VCSH SCT030 FEW035TCU 33/23 Q1009=,-,11/01/2025 19:00
SBAT,11/01/2025 20:00,3.0,30.0,,28.0,23.0,1008.0,9999.0,VCSH,30.0,SCT,,,,,,,035T,FEW,METAR SBAT 112000Z 03003KT 9999 VCSH SCT030 FEW035TCU 28/23 Q1008=,-,11/01/2025 20:00
SBAT,11/01/2025 20:00,5.0,250.0,,30.0,23.0,1008.0,9999.0,,30.0,FEW,,,,,,,035T,FEW,-,SPECI SBAT 112045Z 25005KT 9999 FEW030 FEW035TCU 30/23 Q1008=,11/01/2025 20:00
SBAT,11/01/2025 23:00,0.0,0.0,,26.0,24.0,1011.0,9999.0,,20.0,FEW,80.0,BKN,,,,,,,-,SPECI SBAT 112330Z 00000KT 9999 FEW020 BKN080 26/24 Q1011=,11/01/2025 23:00
SBAT,12/01/2025 00:00,0.0,0.0,,26.0,24.0,1011.0,9999.0,,20.0,FEW,80.0,BKN,,,,,,,METAR SBAT 120000Z 00000KT 9999 FEW020 BKN080 26/24 Q1011=,-,12/01/2025 00:00
SBAT,12/01/2025 01:00,0.0,0.0,,25.0,24.0,1012.0,9999.0,,,,,,,,,,,,METAR SBAT 120100Z 00000KT CAVOK 25/24 Q1012=,-,12/01/2025 01:00
SBAT,12/01/2025 01:00,0.0,0.0,,25.0,24.0,1013.0,9999.0,,,,,,,,,,,,-,SPECI SBAT 120143Z 00000KT CAVOK 25/24 Q1013=,12/01/2025 01:00
SBAT,12/01/2025 11:00,5.0,20.0,,25.0,24.0,1013.0,9999.0,,12.0,BKN,100.0,OVC,,,,,,,-,SPECI SBAT 121115Z 02005KT 9999 BKN012 OVC100 25/24 Q1013=,12/01/2025 11:00
SBAT,12/01/2025 12:00,5.0,60.0,,26.0,24.0,1013.0,9999.0,,13.0,BKN,100.0,OVC,,,,,,,METAR SBAT 121200Z 06005KT 9999 BKN013 OVC100 26/24 Q1013=,-,12/01/2025 12:00
SBAT,12/01/2025 13:00,5.0,10.0,,28.0,24.0,1013.0,9999.0,,17.0,BKN,70.0,BKN,,,,,,,METAR SBAT 121300Z 01005KT 9999 BKN017 BKN070 28/24 Q1013=,-,12/01/2025 13:00
SBAT,12/01/2025 14:00,6.0,330.0,,30.0,24.0,1013.0,9999.0,,20.0,SCT,80.0,BKN,,,,,,,METAR SBAT 121400Z 33006KT 9999 SCT020 BKN080 30/24 Q1013=,-,12/01/2025 14:00
SBAT,12/01/2025 15:00,6.0,350.0,,31.0,24.0,1013.0,9999.0,VCSH,25.0,SCT,28.0,SCT,,,,,030T,FEW,METAR SBAT 121500Z 35006KT 9999 VCSH SCT025 SCT028 FEW030TCU 31/24 Q1013=,-,12/01/2025 15:00
SBAT,12/01/2025 16:00,9.0,340.0,,30.0,24.0,1012.0,9999.0,VCSH,28.0,SCT,,,,,,,030T,FEW,METAR SBAT 121600Z 34009KT 9999 VCSH SCT028 FEW030TCU 30/24 Q1012=,-,12/01/2025 16:00
SBAT,12/01/2025 17:00,5.0,350.0,,31.0,24.0,1009.0,9999.0,VCSH,28.0,SCT,,,,,,,030T,FEW,METAR SBAT 121700Z 35005KT 9999 VCSH SCT028 FEW030TCU 31/24 Q1009 RERA=,-,12/01/2025 17:00
SBAT,12/01/2025 18:00,7.0,340.0,,33.0,24.0,1008.0,9999.0,VCSH,28.0,SCT,,,,,,,030T,FEW,METAR SBAT 121800Z 34007KT 9999 VCSH SCT028 FEW030TCU 33/24 Q1008=,-,12/01/2025 18:00
SBAT,12/01/2025 19:00,5.0,20.0,,28.0,23.0,1007.0,9999.0,VCSH,30.0,SCT,,,,,,,035T,FEW,METAR SBAT 121900Z 02005KT 9999 VCSH SCT030 FEW035TCU 28/23 Q1007 RERA=,-,12/01/2025 19:00
SBAT,12/01/2025 20:00,8.0,250.0,,27.0,24.0,1007.0,9999.0,-TSRA,20.0,SCT,,,,,,,030,FEW,METAR SBAT 122000Z 25008KT 9999 2000NE -TSRA SCT020 FEW030CB 27/24 Q1007=,-,12/01/2025 20:00
SBAT,12/01/2025 20:00,6.0,260.0,,25.0,24.0,1008.0,9999.0,-TSRA,20.0,SCT,,,,,,,030,FEW,-,SPECI SBAT 122045Z 26006KT 9999 -TSRA SCT020 FEW030CB 25/24 Q1008=,12/01/2025 20:00
SBAT,13/01/2025 11:00,4.0,330.0,,24.0,23.0,1013.0,7000.0,-RA,10.0,BKN,,,,,,,,,-,SPECI SBAT 131115Z 33004KT 7000 -RA BKN010 24/23 Q1013=,13/01/2025 11:00
SBAT,13/01/2025 12:00,4.0,330.0,,24.0,23.0,1013.0,5000.0,-RA,10.0,BKN,,,,,,,,,METAR SBAT 131200Z 33004KT 5000 -RA BKN010 24/23 Q1013=,-,13/01/2025 12:00
SBAT,13/01/2025 12:00,4.0,330.0,,24.0,23.0,1013.0,3000.0,RA,10.0,BKN,,,,,,,,,-,SPECI SBAT 131225Z 33004KT 3000 RA BKN010 24/23 Q1013=,13/01/2025 12:00
SBAT,13/01/2025 13:00,8.0,340.0,,24.0,23.0,1013.0,3000.0,-RA,10.0,BKN,,,,,,,,,METAR SBAT 131300Z 34008KT 3000 -RA BKN010 24/23 Q1013 RERA=,-,13/01/2025 13:00
SBAT,13/01/2025 13:00,4.0,330.0,,24.0,23.0,1013.0,8000.0,-RA,10.0,SCT,100.0,SCT,,,,,,,-,SPECI SBAT 131318Z 33004KT 8000 -RA SCT010 SCT100 24/23 Q1013=,13/01/2025 13:00
SBAT,13/01/2025 14:00,2.0,320.0,,25.0,23.0,1013.0,8000.0,-RA,10.0,BKN,100.0,SCT,,,,,,,METAR SBAT 131400Z 32002KT 8000 -RA BKN010 SCT100 25/23 Q1013=,-,13/01/2025 14:00
SBAT,13/01/2025 15:00,4.0,40.0,,25.0,25.0,1014.0,4000.0,-RA,12.0,BKN,100.0,SCT,,,,,,,METAR SBAT 131500Z 04004KT 4000 -RA BKN012 SCT100 25/25 Q1014=,-,13/01/2025 15:00
SBAT,13/01/2025 16:00,6.0,340.0,,25.0,23.0,1013.0,4000.0,-RA,8.0,SCT,12.0,BKN,,,,,,,METAR SBAT 131600Z 34006KT 4000 -RA SCT008 BKN012 25/23 Q1013=,-,13/01/2025 16:00
SBAT,13/01/2025 16:00,3.0,330.0,,25.0,24.0,1012.0,8000.0,-RA,13.0,SCT,100.0,BKN,,,,,,,-,SPECI SBAT 131620Z 33003KT 8000 -RA SCT013 BKN100 25/24 Q1012=,13/01/2025 16:00
SBAT,13/01/2025 17:00,5.0,330.0,,26.0,24.0,1012.0,8000.0,-RA,13.0,BKN,100.0,BKN,,,,,,,METAR SBAT 131700Z 33005KT 8000 -RA BKN013 BKN100 26/24 Q1012=,-,13/01/2025 17:00
SBAT,13/01/2025 18:00,7.0,350.0,,26.0,23.0,1011.0,9999.0,,13.0,SCT,100.0,BKN,,,,,,,METAR SBAT 131800Z 35007KT 9999 SCT013 BKN100 26/23 Q1011=,-,13/01/2025 18:00
SBAT,13/01/2025 19:00,4.0,360.0,,26.0,24.0,1010.0,8000.0,-RA,13.0,SCT,100.0,BKN,,,,,,,METAR SBAT 131900Z 36004KT 8000 -RA SCT013 BKN100 26/24 Q1010=,-,13/01/2025 19:00
SBAT,13/01/2025 20:00,4.0,360.0,,26.0,24.0,1009.0,9999.0,,13.0,FEW,100.0,BKN,,,,,,,METAR SBAT 132000Z 36004KT 9999 FEW013 BKN100 26/24 Q1009=,-,13/01/2025 20:00
SBAT,13/01/2025 20:00,2.0,40.0,,27.0,23.0,1009.0,9999.0,,13.0,FEW,100.0,BKN,,,,,,,-,SPECI SBAT 132045Z 04002KT 9999 FEW013 BKN100 27/23 Q1009=,13/01/2025 20:00
SBAT,14/01/2025 11:00,5.0,340.0,,24.0,23.0,1012.0,5000.0,-RA,10.0,SCT,70.0,BKN,,,,,,,-,SPECI SBAT 141115Z 34005KT 5000 -RA SCT010 BKN070 24/23 Q1012=,14/01/2025 11:00
SBAT,14/01/2025 12:00,5.0,340.0,,24.0,23.0,1013.0,7000.0,-DZ,10.0,BKN,70.0,BKN,,,,,,,METAR SBAT 141200Z 34005KT 7000 -DZ BKN010 BKN070 24/23 Q1013=,-,14/01/2025 12:00
SBAT,14/01/2025 13:00,5.0,330.0,,26.0,23.0,1013.0,9999.0,,12.0,BKN,70.0,BKN,,,,,,,METAR SBAT 141300Z 33005KT 9999 BKN012 BKN070 26/23 Q1013=,-,14/01/2025 13:00
SBAT,14/01/2025 14:00,7.0,340.0,,27.0,23.0,1013.0,9999.0,,12.0,BKN,70.0,BKN,,,,,,,METAR SBAT 141400Z 34007KT 9999 BKN012 BKN070 27/23 Q1013=,-,14/01/2025 14:00
SBAT,14/01/2025 15:00,8.0,330.0,,28.0,23.0,1013.0,9999.0,,12.0,BKN,90.0,BKN,,,,,,,METAR SBAT 141500Z 33008KT 9999 BKN012 BKN090 28/23 Q1013=,-,14/01/2025 15:00
SBAT,14/01/2025 16:00,8.0,310.0,,30.0,23.0,1012.0,9999.0,,15.0,BKN,100.0,BKN,,,,,,,METAR SBAT 141600Z 31008KT 9999 BKN015 BKN100 30/23 Q1012=,-,14/01/2025 16:00
SBAT,14/01/2025 17:00,8.0,320.0,,27.0,24.0,1011.0,1000.0,RA,15.0,BKN,100.0,BKN,,,,,,,METAR SBAT 141700Z 32008KT 1000 RA BKN015 BKN100 27/24 Q1011=,-,14/01/2025 17:00
SBAT,14/01/2025 17:00,6.0,290.0,,27.0,23.0,1010.0,7000.0,-RA,15.0,BKN,100.0,BKN,,,,,,,-,SPECI SBAT 141715Z 29006KT 7000 -RA BKN015 BKN100 27/23 Q1010 RERA=,14/01/2025 17:00
SBAT,14/01/2025 18:00,9.0,290.0,,24.0,22.0,1010.0,5000.0,-RA,20.0,SCT,90.0,BKN,,,,,,,METAR SBAT 141800Z 29009KT 5000 -RA SCT020 BKN090 24/22 Q1010=,-,14/01/2025 18:00
SBAT,14/01/2025 19:00,7.0,330.0,,27.0,24.0,1009.0,9999.0,SHRA,20.0,SCT,90.0,BKN,,,,,,,METAR SBAT 141900Z 33007KT 9999 SHRA SCT020 BKN090 27/24 Q1009=,-,14/01/2025 19:00
SBAT,14/01/2025 20:00,5.0,350.0,,27.0,24.0,1008.0,9999.0,,20.0,SCT,90.0,BKN,,,,,,,METAR SBAT 142000Z 35005KT 9999 SCT020 BKN090 27/24 Q1008 RESHRA=,-,14/01/2025 20:00
SBAT,14/01/2025 20:00,6.0,350.0,,28.0,24.0,1008.0,9999.0,,25.0,SCT,90.0,BKN,,,,,,,-,SPECI SBAT 142045Z 35006KT 9999 SCT025 BKN090 28/24 Q1008=,14/01/2025 20:00
SBAT,15/01/2025 11:00,3.0,340.0,,23.0,22.0,1012.0,7000.0,,7.0,SCT,100.0,BKN,,,,,,,-,SPECI SBAT 151115Z 34003KT 7000 SCT007 BKN100 23/22 Q1012=,15/01/2025 11:00
SBAT,15/01/2025 12:00,5.0,350.0,,25.0,22.0,1013.0,8000.0,,7.0,SCT,15.0,BKN,10.0,BKN,,,,,METAR SBAT 151200Z 35005KT 8000 SCT007 BKN015 BKN100 25/22 Q1013=,-,15/01/2025 12:00
SBAT,15/01/2025 13:00,6.0,340.0,,26.0,22.0,1014.0,7000.0,-DZ,8.0,SCT,15.0,BKN,10.0,BKN,,,,,METAR SBAT 151300Z 34006KT 7000 -DZ SCT008 BKN015 BKN100 26/22 Q1014=,-,15/01/2025 13:00
SBAT,15/01/2025 14:00,5.0,340.0,,27.0,23.0,1014.0,9999.0,,10.0,FEW,100.0,BKN,,,,,,,METAR SBAT 151400Z 34005KT 9999 FEW010 BKN100 27/23 Q1014=,-,15/01/2025 14:00
SBAT,15/01/2025 15:00,8.0,340.0,,29.0,23.0,1013.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBAT 151500Z 34008KT 9999 FEW015 BKN100 29/23 Q1013=,-,15/01/2025 15:00
SBAT,15/01/2025 16:00,10.0,340.0,,30.0,22.0,1012.0,9999.0,,17.0,BKN,100.0,BKN,,,,,,,METAR SBAT 151600Z 34010KT 9999 BKN017 BKN100 30/22 Q1012=,-,15/01/2025 16:00
SBAT,15/01/2025 17:00,7.0,320.0,,27.0,22.0,1012.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBAT 151700Z 32007KT 9999 SCT017 BKN100 27/22 Q1012=,-,15/01/2025 17:00
SBAT,15/01/2025 18:00,9.0,300.0,,28.0,22.0,1010.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBAT 151800Z 30009KT 9999 SCT020 BKN100 28/22 Q1010=,-,15/01/2025 18:00
SBAT,15/01/2025 19:00,9.0,320.0,,28.0,22.0,1009.0,9999.0,,20.0,BKN,100.0,BKN,,,,,,,METAR SBAT 151900Z 32009KT 9999 BKN020 BKN100 28/22 Q1009=,-,15/01/2025 19:00
SBAT,15/01/2025 20:00,9.0,320.0,,29.0,22.0,1008.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBAT 152000Z 32009KT 9999 SCT020 29/22 Q1008=,-,15/01/2025 20:00
SBAT,15/01/2025 20:00,8.0,330.0,,29.0,22.0,1008.0,9999.0,,20.0,SCT,,,,,,,,,-,SPECI SBAT 152045Z 33008KT 9999 SCT020 29/22 Q1008=,15/01/2025 20:00
SBAT,16/01/2025 11:00,6.0,350.0,,24.0,22.0,1013.0,8000.0,,5.0,BKN,,,,,,,,,-,SPECI SBAT 161115Z 35006KT 8000 BKN005 24/22 Q1013=,16/01/2025 11:00
SBAT,16/01/2025 12:00,7.0,340.0,,24.0,22.0,1014.0,3000.0,+DZ,6.0,BKN,,,,,,,,,METAR SBAT 161200Z 34007KT 3000 +DZ BKN006 24/22 Q1014=,-,16/01/2025 12:00
SBAT,16/01/2025 13:00,5.0,330.0,,24.0,22.0,1014.0,4000.0,DZ,7.0,BKN,,,,,,,,,METAR SBAT 161300Z 33005KT 4000 DZ BKN007 24/22 Q1014 REDZ=,-,16/01/2025 13:00
SBAT,16/01/2025 14:00,5.0,330.0,,25.0,23.0,1014.0,7000.0,-DZ,8.0,SCT,20.0,BKN,10.0,BKN,,,,,METAR SBAT 161400Z 33005KT 7000 -DZ SCT008 BKN020 BKN100 25/23 Q1014 REDZ=,-,16/01/2025 14:00
SBAT,16/01/2025 15:00,3.0,320.0,,26.0,23.0,1013.0,9999.0,-RA,20.0,BKN,100.0,BKN,,,,,,,METAR SBAT 161500Z 32003KT 9999 -RA BKN020 BKN100 26/23 Q1013=,-,16/01/2025 15:00
SBAT,16/01/2025 16:00,8.0,310.0,,29.0,23.0,1012.0,9999.0,,20.0,BKN,100.0,BKN,,,,,,,METAR SBAT 161600Z 31008KT 9999 BKN020 BKN100 29/23 Q1012=,-,16/01/2025 16:00
SBAT,16/01/2025 17:00,8.0,290.0,,30.0,22.0,1012.0,9999.0,,25.0,SCT,,,,,,,,,METAR SBAT 161700Z 29008KT 9999 SCT025 30/22 Q1012=,-,16/01/2025 17:00
SBAT,16/01/2025 18:00,11.0,280.0,,31.0,22.0,1011.0,9999.0,SHRA,25.0,SCT,30.0,SCT,,,,,,,METAR SBAT 161800Z 28011KT 9999 SHRA SCT025 SCT030 31/22 Q1011=,-,16/01/2025 18:00
SBAT,16/01/2025 19:00,7.0,330.0,,28.0,23.0,1010.0,9999.0,VCSH,25.0,FEW,,,,,,,030T,FEW,METAR SBAT 161900Z 33007KT 9999 VCSH FEW025 FEW030TCU 28/23 Q1010 RESHRA=,-,16/01/2025 19:00
SBAT,16/01/2025 20:00,11.0,320.0,,25.0,22.0,1009.0,8000.0,-SHRA,25.0,BKN,,,,,,,030T,FEW,METAR SBAT 162000Z 32011KT 8000 1000NE -SHRA BKN025 FEW030TCU 25/22 Q1009=,-,16/01/2025 20:00
SBAT,16/01/2025 20:00,2.0,30.0,,24.0,23.0,1009.0,9999.0,SHRA,25.0,FEW,,,,,,,030T,FEW,-,SPECI SBAT 162045Z 03002KT 9999 SHRA FEW025 FEW030TCU 24/23 Q1009=,16/01/2025 20:00
SBAT,17/01/2025 11:00,7.0,340.0,,23.0,22.0,1014.0,5000.0,-RA,10.0,SCT,15.0,BKN,10.0,OVC,,,,,-,SPECI SBAT 171115Z 34007KT 5000 -RA SCT010 BKN015 OVC100 23/22 Q1014=,17/01/2025 11:00
SBAT,17/01/2025 12:00,5.0,340.0,,23.0,22.0,1014.0,7000.0,-RA,10.0,SCT,15.0,BKN,10.0,OVC,,,,,METAR SBAT 171200Z 34005KT 7000 -RA SCT010 BKN015 OVC100 23/22 Q1014=,-,17/01/2025 12:00
SBAT,17/01/2025 13:00,4.0,330.0,,24.0,23.0,1015.0,9999.0,,15.0,BKN,100.0,OVC,,,,,,,METAR SBAT 171300Z 33004KT 9999 BKN015 OVC100 24/23 Q1015=,-,17/01/2025 13:00
SBAT,17/01/2025 14:00,5.0,330.0,,24.0,22.0,1015.0,9999.0,-RA,15.0,BKN,100.0,OVC,,,,,,,METAR SBAT 171400Z 33005KT 9999 -RA BKN015 OVC100 24/22 Q1015=,-,17/01/2025 14:00
SBAT,17/01/2025 15:00,5.0,340.0,,25.0,22.0,1015.0,9999.0,-RA,15.0,BKN,100.0,OVC,,,,,,,METAR SBAT 171500Z 34005KT 9999 -RA BKN015 OVC100 25/22 Q1015=,-,17/01/2025 15:00
SBAT,17/01/2025 16:00,6.0,340.0,,25.0,22.0,1015.0,9999.0,-RA,15.0,BKN,100.0,OVC,,,,,,,METAR SBAT 171600Z 34006KT 9999 3000NE -RA SHRA BKN015 OVC100 25/22 Q1015=,-,17/01/2025 16:00
SBAT,17/01/2025 16:00,7.0,350.0,,24.0,22.0,1015.0,3000.0,-DZ,10.0,SCT,15.0,BKN,10.0,OVC,,,,,-,SPECI SBAT 171613Z 35007KT 3000 -DZ -RA SCT010 BKN015 OVC100 24/22 Q1015 RESHRA=,17/01/2025 16:00
SBAT,17/01/2025 17:00,7.0,330.0,,23.0,22.0,1014.0,5000.0,-RA,10.0,SCT,15.0,SCT,10.0,OVC,,,,,METAR SBAT 171700Z 33007KT 5000 -RA SCT010 SCT015 OVC100 23/22 Q1014=,-,17/01/2025 17:00
SBAT,17/01/2025 18:00,6.0,330.0,,24.0,22.0,1013.0,9999.0,-RA,10.0,SCT,100.0,OVC,,,,,,,METAR SBAT 171800Z 33006KT 9999 -RA SCT010 OVC100 24/22 Q1013=,-,17/01/2025 18:00
SBAT,17/01/2025 19:00,7.0,330.0,,24.0,22.0,1012.0,8000.0,-RA,10.0,SCT,100.0,OVC,,,,,,,METAR SBAT 171900Z 33007KT 8000 -RA SCT010 OVC100 24/22 Q1012=,-,17/01/2025 19:00
SBAT,17/01/2025 20:00,8.0,340.0,,24.0,22.0,1012.0,8000.0,-RA,10.0,BKN,100.0,OVC,,,,,,,METAR SBAT 172000Z 34008KT 8000 -RA BKN010 OVC100 24/22 Q1012=,-,17/01/2025 20:00
SBAT,17/01/2025 20:00,7.0,330.0,,24.0,22.0,1011.0,9999.0,,10.0,FEW,100.0,SCT,,,,,,,-,SPECI SBAT 172020Z 33007KT 9999 FEW010 SCT100 24/22 Q1011=,17/01/2025 20:00
SBAT,17/01/2025 20:00,6.0,320.0,,24.0,21.0,1011.0,9999.0,,10.0,FEW,100.0,SCT,,,,,,,-,SPECI SBAT 172045Z 32006KT 9999 FEW010 SCT100 24/21 Q1011=,17/01/2025 20:00
SBAT,18/01/2025 11:00,0.0,0.0,,24.0,22.0,1014.0,9999.0,,15.0,SCT,70.0,BKN,,,,,,,-,SPECI SBAT 181115Z 00000KT 9999 SCT015 BKN070 24/22 Q1014=,18/01/2025 11:00
SBAT,18/01/2025 12:00,3.0,360.0,,25.0,23.0,1015.0,9999.0,,15.0,FEW,70.0,BKN,,,,,,,METAR SBAT 181200Z 36003KT 9999 FEW015 BKN070 25/23 Q1015=,-,18/01/2025 12:00
SBAT,18/01/2025 13:00,6.0,360.0,,28.0,23.0,1015.0,9999.0,,15.0,SCT,70.0,BKN,,,,,,,METAR SBAT 181300Z 36006KT 9999 SCT015 BKN070 28/23 Q1015=,-,18/01/2025 13:00
SBAT,18/01/2025 14:00,6.0,330.0,,30.0,23.0,1015.0,9999.0,,15.0,BKN,70.0,BKN,,,,,,,METAR SBAT 181400Z 33006KT 9999 BKN015 BKN070 30/23 Q1015=,-,18/01/2025 14:00
SBAT,18/01/2025 15:00,6.0,330.0,,31.0,23.0,1015.0,9999.0,,15.0,SCT,70.0,BKN,,,,,,,METAR SBAT 181500Z 33006KT 9999 SCT015 BKN070 31/23 Q1015=,-,18/01/2025 15:00
SBAT,18/01/2025 16:00,8.0,330.0,,30.0,23.0,1014.0,9999.0,VCSH,15.0,SCT,70.0,BKN,,,,,030T,FEW,METAR SBAT 181600Z 33008KT 9999 VCSH SCT015 FEW030TCU BKN070 30/23 Q1014=,-,18/01/2025 16:00
SBAT,18/01/2025 17:00,8.0,310.0,,31.0,23.0,1013.0,9999.0,-RA,20.0,FEW,30.0,SCT,,,,,033T,FEW,METAR SBAT 181700Z 31008KT 9999 -RA FEW020 SCT030 FEW033TCU 31/23 Q1013=,-,18/01/2025 17:00
SBAT,18/01/2025 18:00,6.0,320.0,,29.0,24.0,1012.0,9999.0,SHRA,20.0,FEW,30.0,SCT,,,,,033T,FEW,METAR SBAT 181800Z 32006KT 9999 4000SW SHRA FEW020 SCT030 FEW033TCU 29/24 Q1012 RERA=,-,18/01/2025 18:00
SBAT,18/01/2025 19:00,6.0,230.0,,27.0,23.0,1011.0,9999.0,SHRA,20.0,FEW,30.0,SCT,10.0,BKN,,,033T,FEW,METAR SBAT 181900Z 23006KT 9999 3000SW SHRA FEW020 SCT030 FEW033TCU BKN100 27/23 Q1011=,-,18/01/2025 19:00
SBAT,18/01/2025 20:00,9.0,320.0,,26.0,23.0,1011.0,7000.0,-RA,20.0,BKN,100.0,OVC,,,,,033T,FEW,METAR SBAT 182000Z 32009KT 7000 2000S -RA SHRA BKN020 FEW033TCU OVC100 26/23 Q1011=,-,18/01/2025 20:00
SBAT,18/01/2025 20:00,3.0,100.0,,24.0,23.0,1011.0,8000.0,-RA,20.0,FEW,80.0,SCT,10.0,OVC,,,,,-,SPECI SBAT 182045Z 10003KT 8000 -RA FEW020 SCT080 OVC100 24/23 Q1011 RESHRA=,18/01/2025 20:00
SBAT,19/01/2025 11:00,3.0,50.0,,23.0,22.0,1015.0,5000.0,-RA,10.0,SCT,70.0,BKN,10.0,OVC,,,,,-,SPECI SBAT 191115Z 05003KT 5000 -RA SCT010 BKN070 OVC100 23/22 Q1015=,19/01/2025 11:00
SBAT,19/01/2025 12:00,2.0,60.0,,23.0,22.0,1015.0,5000.0,-RA,10.0,SCT,70.0,BKN,10.0,OVC,,,,,METAR SBAT 191200Z 06002KT 5000 -RA SCT010 BKN070 OVC100 23/22 Q1015=,-,19/01/2025 12:00
SBAT,19/01/2025 13:00,4.0,20.0,,23.0,22.0,1016.0,5000.0,-RA,10.0,SCT,70.0,BKN,10.0,OVC,,,,,METAR SBAT 191300Z 02004KT 5000 -RA SCT010 BKN070 OVC100 23/22 Q1016=,-,19/01/2025 13:00
