,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
732,SBHT,2024-12-24 15:00:00,4,50,13,28,0.9,21,BKN,s,7000,TS,2024-12-24 18:00:00
733,SBHT,2024-12-24 18:00:00,4,105,11,27,0.3,21,BKN,s,7000,TS,2024-12-24 21:00:00
734,SBHT,2024-12-24 21:00:00,3,85,7,25,,2,FEW,n,9999,,2024-12-25 00:00:00
735,SBHT,2024-12-25 00:00:00,2,65,5,24,,2,FEW,n,9999,,2024-12-25 03:00:00
736,SBHT,2024-12-25 03:00:00,2,40,5,24,,3,SCT,n,9999,,2024-12-25 06:00:00
737,SBHT,2024-12-25 06:00:00,4,42,9,23,2.9,14,BKN,s,7000,TS,2024-12-25 09:00:00
738,SBHT,2024-12-25 09:00:00,3,46,10,25,1.5,14,BKN,s,7000,TS,2024-12-25 12:00:00
739,SBHT,2024-12-25 12:00:00,5,38,13,28,0.4,14,BKN,s,7000,TS,2024-12-25 15:00:00
740,SBHT,2024-12-25 15:00:00,3,355,14,27,3.5,21,BKN,s,7000,TS,2024-12-25 18:00:00
741,SBHT,2024-12-25 18:00:00,4,52,11,27,0.2,18,SCT,n,7000,,2024-12-25 21:00:00
742,SBHT,2024-12-25 21:00:00,3,61,7,25,,3,SCT,n,9999,,2024-12-26 00:00:00
743,SBHT,2024-12-26 00:00:00,2,69,6,24,,2,FEW,n,9999,,2024-12-26 03:00:00
744,SBHT,2024-12-26 03:00:00,3,86,10,23,1,21,BKN,s,7000,TS,2024-12-26 06:00:00
745,SBHT,2024-12-26 06:00:00,3,95,7,23,,2,FEW,n,9999,,2024-12-26 09:00:00
746,SBHT,2024-12-26 09:00:00,4,57,13,26,0.2,20,BKN,n,4000,BR,2024-12-26 12:00:00
747,SBHT,2024-12-26 12:00:00,2,62,15,26,3.1,21,BKN,s,7000,TS,2024-12-26 15:00:00
748,SBHT,2024-12-26 15:00:00,3,61,11,28,1.8,21,BKN,s,7000,TS,2024-12-26 18:00:00
749,SBHT,2024-12-26 18:00:00,3,110,9,27,,2,FEW,n,9999,,2024-12-26 21:00:00
750,SBHT,2024-12-26 21:00:00,3,135,7,25,,2,FEW,n,9999,,2024-12-27 00:00:00
751,SBHT,2024-12-27 00:00:00,2,179,6,24,,2,FEW,n,9999,,2024-12-27 03:00:00
752,SBHT,2024-12-27 03:00:00,2,91,4,24,,3,SCT,n,9999,,2024-12-27 06:00:00
753,SBHT,2024-12-27 06:00:00,4,77,9,23,1.5,20,BKN,n,4000,BR,2024-12-27 09:00:00
754,SBHT,2024-12-27 09:00:00,3,101,10,24,1.4,19,BKN,n,4000,BR,2024-12-27 12:00:00
755,SBHT,2024-12-27 12:00:00,5,62,14,28,0.8,14,BKN,s,7000,TS,2024-12-27 15:00:00
756,SBHT,2024-12-27 15:00:00,5,52,15,30,0.5,21,BKN,s,7000,TS,2024-12-27 18:00:00
757,SBHT,2024-12-27 18:00:00,4,57,13,27,0.9,21,BKN,s,7000,TS,2024-12-27 21:00:00
758,SBHT,2024-12-27 21:00:00,2,115,8,25,0.6,18,SCT,n,7000,,2024-12-28 00:00:00
759,SBCJ,2024-12-22 00:00:00,2,160,9,23,,2,FEW,n,9999,,2024-12-22 03:00:00
760,SBCJ,2024-12-22 03:00:00,2,340,8,22,1.5,21,BKN,s,7000,TS,2024-12-22 06:00:00
761,SBCJ,2024-12-22 06:00:00,2,41,12,21,1.4,19,BKN,n,4000,BR,2024-12-22 09:00:00
762,SBCJ,2024-12-22 09:00:00,2,329,10,23,1.3,19,BKN,n,4000,BR,2024-12-22 12:00:00
763,SBCJ,2024-12-22 12:00:00,3,34,10,27,0.4,18,SCT,n,7000,,2024-12-22 15:00:00
764,SBCJ,2024-12-22 15:00:00,3,100,12,27,0.6,21,BKN,s,7000,TS,2024-12-22 18:00:00
765,SBCJ,2024-12-22 18:00:00,1,128,9,26,,2,FEW,n,9999,,2024-12-22 21:00:00
766,SBCJ,2024-12-22 21:00:00,2,222,4,24,,1,CAVOK,n,9999,,2024-12-23 00:00:00
767,SBCJ,2024-12-23 00:00:00,1,250,4,23,,2,FEW,n,9999,,2024-12-23 03:00:00
768,SBCJ,2024-12-23 03:00:00,2,248,5,22,,22,SCT,n,4000,BR,2024-12-23 06:00:00
769,SBCJ,2024-12-23 06:00:00,3,31,7,21,0.9,14,BKN,s,7000,TS,2024-12-23 09:00:00
770,SBCJ,2024-12-23 09:00:00,3,13,10,24,0.6,20,BKN,n,4000,BR,2024-12-23 12:00:00
771,SBCJ,2024-12-23 12:00:00,3,359,11,28,0.3,21,BKN,s,7000,TS,2024-12-23 15:00:00
772,SBCJ,2024-12-23 15:00:00,3,5,12,29,0.2,19,BKN,n,4000,BR,2024-12-23 18:00:00
773,SBCJ,2024-12-23 18:00:00,1,280,11,26,1,21,BKN,s,7000,TS,2024-12-23 21:00:00
774,SBCJ,2024-12-23 21:00:00,0,60,6,24,,2,FEW,n,9999,,2024-12-24 00:00:00
775,SBCJ,2024-12-24 00:00:00,1,269,3,23,,2,FEW,n,9999,,2024-12-24 03:00:00
776,SBCJ,2024-12-24 03:00:00,2,270,5,22,,22,SCT,n,4000,BR,2024-12-24 06:00:00
777,SBCJ,2024-12-24 06:00:00,1,26,5,22,4.6,21,BKN,s,7000,TS,2024-12-24 09:00:00
778,SBCJ,2024-12-24 09:00:00,2,351,8,24,0.3,20,BKN,n,4000,BR,2024-12-24 12:00:00
779,SBCJ,2024-12-24 12:00:00,3,17,11,28,0.4,14,BKN,s,7000,TS,2024-12-24 15:00:00
780,SBCJ,2024-12-24 15:00:00,0,54,11,25,7,21,BKN,s,7000,TS,2024-12-24 18:00:00
781,SBCJ,2024-12-24 18:00:00,1,20,6,24,0.3,18,SCT,n,7000,,2024-12-24 21:00:00
782,SBCJ,2024-12-24 21:00:00,1,311,4,23,,3,SCT,n,9999,,2024-12-25 00:00:00
783,SBCJ,2024-12-25 00:00:00,2,277,4,22,,17,BKN,n,3500,BR,2024-12-25 03:00:00
784,SBCJ,2024-12-25 03:00:00,2,279,5,22,,17,BKN,n,3500,BR,2024-12-25 06:00:00
785,SBCJ,2024-12-25 06:00:00,1,283,5,22,,17,BKN,n,3500,BR,2024-12-25 09:00:00
786,SBCJ,2024-12-25 09:00:00,2,52,8,25,0.3,21,BKN,s,7000,TS,2024-12-25 12:00:00
787,SBCJ,2024-12-25 12:00:00,4,50,12,28,0.5,14,BKN,s,7000,TS,2024-12-25 15:00:00
788,SBCJ,2024-12-25 15:00:00,3,329,14,26,2.1,21,BKN,s,7000,TS,2024-12-25 18:00:00
789,SBCJ,2024-12-25 18:00:00,2,325,10,24,2.6,21,BKN,s,7000,TS,2024-12-25 21:00:00
790,SBCJ,2024-12-25 21:00:00,1,29,6,23,,3,SCT,n,9999,,2024-12-26 00:00:00
791,SBCJ,2024-12-26 00:00:00,1,329,6,23,1.3,21,BKN,s,7000,TS,2024-12-26 03:00:00
792,SBCJ,2024-12-26 03:00:00,1,326,3,22,,22,SCT,n,4000,BR,2024-12-26 06:00:00
793,SBCJ,2024-12-26 06:00:00,3,51,8,22,2.5,20,BKN,n,4000,BR,2024-12-26 09:00:00
794,SBCJ,2024-12-26 09:00:00,1,354,9,22,5,6,BKN,n,3500,RA,2024-12-26 12:00:00
795,SBCJ,2024-12-26 12:00:00,3,3,10,26,0.2,21,BKN,s,7000,TS,2024-12-26 15:00:00
796,SBCJ,2024-12-26 15:00:00,3,41,11,29,,2,FEW,n,9999,,2024-12-26 18:00:00
797,SBCJ,2024-12-26 18:00:00,3,4,11,26,0.4,21,BKN,s,7000,TS,2024-12-26 21:00:00
798,SBCJ,2024-12-26 21:00:00,2,296,7,23,0.4,21,BKN,s,7000,TS,2024-12-27 00:00:00
799,SBCJ,2024-12-27 00:00:00,2,261,6,22,,17,BKN,n,3500,BR,2024-12-27 03:00:00
800,SBCJ,2024-12-27 03:00:00,2,255,4,21,,22,SCT,n,4000,BR,2024-12-27 06:00:00
801,SBCJ,2024-12-27 06:00:00,2,263,4,21,,22,SCT,n,4000,BR,2024-12-27 09:00:00
802,SBCJ,2024-12-27 09:00:00,1,50,7,27,,2,FEW,n,9999,,2024-12-27 12:00:00
803,SBCJ,2024-12-27 12:00:00,4,40,15,30,0.4,21,BKN,s,7000,TS,2024-12-27 15:00:00
804,SBCJ,2024-12-27 15:00:00,4,57,14,31,0.2,18,SCT,n,7000,,2024-12-27 18:00:00
805,SBCJ,2024-12-27 18:00:00,3,80,13,27,0.2,18,SCT,n,7000,,2024-12-27 21:00:00
806,SBCJ,2024-12-27 21:00:00,1,231,7,25,,2,FEW,n,9999,,2024-12-28 00:00:00
807,SBMA,2024-12-22 00:00:00,5,185,10,25,0.4,18,SCT,n,7000,,2024-12-22 03:00:00
808,SBMA,2024-12-22 03:00:00,4,144,15,23,2.6,21,BKN,s,7000,TS,2024-12-22 06:00:00
809,SBMA,2024-12-22 06:00:00,2,191,10,23,0.5,18,SCT,n,7000,,2024-12-22 09:00:00
810,SBMA,2024-12-22 09:00:00,2,81,7,25,0.2,20,BKN,n,4000,BR,2024-12-22 12:00:00
811,SBMA,2024-12-22 12:00:00,1,149,10,29,0.3,1,CAVOK,n,9999,,2024-12-22 15:00:00
812,SBMA,2024-12-22 15:00:00,3,126,10,30,0.3,18,SCT,n,7000,,2024-12-22 18:00:00
813,SBMA,2024-12-22 18:00:00,1,206,10,28,,2,FEW,n,9999,,2024-12-22 21:00:00
814,SBMA,2024-12-22 21:00:00,4,180,7,26,,1,CAVOK,n,9999,,2024-12-23 00:00:00
815,SBMA,2024-12-23 00:00:00,4,198,7,25,,2,FEW,n,9999,,2024-12-23 03:00:00
816,SBMA,2024-12-23 03:00:00,4,2,17,23,3.3,21,BKN,s,7000,TS,2024-12-23 06:00:00
817,SBMA,2024-12-23 06:00:00,1,75,11,24,0.5,18,SCT,n,7000,,2024-12-23 09:00:00
818,SBMA,2024-12-23 09:00:00,0,336,7,25,1.2,14,BKN,s,7000,TS,2024-12-23 12:00:00
819,SBMA,2024-12-23 12:00:00,3,336,10,29,0.3,18,SCT,n,7000,,2024-12-23 15:00:00
820,SBMA,2024-12-23 15:00:00,3,1,10,31,0.2,18,SCT,n,7000,,2024-12-23 18:00:00
821,SBMA,2024-12-23 18:00:00,2,74,9,28,0.5,21,BKN,s,7000,TS,2024-12-23 21:00:00
822,SBMA,2024-12-23 21:00:00,2,187,5,25,0.2,18,SCT,n,7000,,2024-12-24 00:00:00
823,SBMA,2024-12-24 00:00:00,1,230,4,25,,2,FEW,n,9999,,2024-12-24 03:00:00
824,SBMA,2024-12-24 03:00:00,4,29,9,24,0.2,18,SCT,n,7000,,2024-12-24 06:00:00
825,SBMA,2024-12-24 06:00:00,3,347,9,23,0.5,19,BKN,n,4000,BR,2024-12-24 09:00:00
826,SBMA,2024-12-24 09:00:00,2,263,8,25,2.8,14,BKN,s,7000,TS,2024-12-24 12:00:00
827,SBMA,2024-12-24 12:00:00,1,39,9,29,0.4,21,BKN,s,7000,TS,2024-12-24 15:00:00
828,SBMA,2024-12-24 15:00:00,3,309,11,28,1,21,BKN,s,7000,TS,2024-12-24 18:00:00
829,SBMA,2024-12-24 18:00:00,2,49,9,25,4.7,21,BKN,s,7000,TS,2024-12-24 21:00:00
830,SBMA,2024-12-24 21:00:00,1,46,5,25,,1,CAVOK,n,9999,,2024-12-25 00:00:00
831,SBMA,2024-12-25 00:00:00,0,279,2,25,,1,CAVOK,n,9999,,2024-12-25 03:00:00
832,SBMA,2024-12-25 03:00:00,2,298,4,24,,3,SCT,n,9999,,2024-12-25 06:00:00
833,SBMA,2024-12-25 06:00:00,2,41,4,24,,3,SCT,n,9999,,2024-12-25 09:00:00
834,SBMA,2024-12-25 09:00:00,2,54,8,26,0.7,21,BKN,s,7000,TS,2024-12-25 12:00:00
835,SBMA,2024-12-25 12:00:00,3,17,10,29,0.2,14,BKN,s,7000,TS,2024-12-25 15:00:00
836,SBMA,2024-12-25 15:00:00,3,341,10,30,0.2,19,BKN,n,4000,BR,2024-12-25 18:00:00
837,SBMA,2024-12-25 18:00:00,1,33,11,26,1.3,21,BKN,s,7000,TS,2024-12-25 21:00:00
838,SBMA,2024-12-25 21:00:00,2,102,7,25,4,21,BKN,s,7000,TS,2024-12-26 00:00:00
839,SBMA,2024-12-26 00:00:00,1,130,4,24,0.2,18,SCT,n,7000,,2024-12-26 03:00:00
840,SBMA,2024-12-26 03:00:00,2,347,4,24,0.8,21,BKN,s,7000,TS,2024-12-26 06:00:00
841,SBMA,2024-12-26 06:00:00,4,29,10,23,0.4,19,BKN,n,4000,BR,2024-12-26 09:00:00
842,SBMA,2024-12-26 09:00:00,1,327,9,25,1.5,20,BKN,n,4000,BR,2024-12-26 12:00:00
843,SBMA,2024-12-26 12:00:00,2,20,10,29,0.2,19,BKN,n,4000,BR,2024-12-26 15:00:00
844,SBMA,2024-12-26 15:00:00,3,21,11,29,0.9,21,BKN,s,7000,TS,2024-12-26 18:00:00
845,SBMA,2024-12-26 18:00:00,3,353,10,28,0.3,21,BKN,s,7000,TS,2024-12-26 21:00:00
846,SBMA,2024-12-26 21:00:00,1,304,6,25,,2,FEW,n,9999,,2024-12-27 00:00:00
847,SBMA,2024-12-27 00:00:00,2,233,4,24,,2,FEW,n,9999,,2024-12-27 03:00:00
848,SBMA,2024-12-27 03:00:00,1,190,4,24,,3,SCT,n,9999,,2024-12-27 06:00:00
849,SBMA,2024-12-27 06:00:00,0,179,3,23,,3,SCT,n,9999,,2024-12-27 09:00:00
850,SBMA,2024-12-27 09:00:00,1,329,8,27,,2,FEW,n,9999,,2024-12-27 12:00:00
851,SBMA,2024-12-27 12:00:00,4,31,12,31,0.3,18,SCT,n,7000,,2024-12-27 15:00:00
852,SBMA,2024-12-27 15:00:00,3,45,12,32,,2,FEW,n,9999,,2024-12-27 18:00:00
853,SBMA,2024-12-27 18:00:00,2,38,10,28,0.5,21,BKN,s,7000,TS,2024-12-27 21:00:00
854,SBMA,2024-12-27 21:00:00,2,298,8,26,2,21,BKN,s,7000,TS,2024-12-28 00:00:00
855,SBCI,2024-12-22 00:00:00,2,202,3,24,,1,CAVOK,n,9999,,2024-12-22 03:00:00
856,SBCI,2024-12-22 03:00:00,3,164,5,24,,22,SCT,n,4000,BR,2024-12-22 06:00:00
857,SBCI,2024-12-22 06:00:00,3,350,6,23,,17,BKN,n,3500,BR,2024-12-22 09:00:00
858,SBCI,2024-12-22 09:00:00,4,14,12,25,2.1,21,BKN,s,7000,TS,2024-12-22 12:00:00
859,SBCI,2024-12-22 12:00:00,3,357,12,29,0.4,18,SCT,n,7000,,2024-12-22 15:00:00
860,SBCI,2024-12-22 15:00:00,3,297,15,29,3,21,BKN,s,7000,TS,2024-12-22 18:00:00
861,SBCI,2024-12-22 18:00:00,1,122,9,28,0.6,21,BKN,s,7000,TS,2024-12-22 21:00:00
862,SBCI,2024-12-22 21:00:00,4,114,7,25,,1,CAVOK,n,9999,,2024-12-23 00:00:00
863,SBCI,2024-12-23 00:00:00,2,127,6,24,,1,CAVOK,n,9999,,2024-12-23 03:00:00
864,SBCI,2024-12-23 03:00:00,1,140,3,23,,22,SCT,n,4000,BR,2024-12-23 06:00:00
865,SBCI,2024-12-23 06:00:00,0,5,3,23,,17,BKN,n,3500,BR,2024-12-23 09:00:00
866,SBCI,2024-12-23 09:00:00,4,330,11,27,,3,SCT,n,9999,,2024-12-23 12:00:00
867,SBCI,2024-12-23 12:00:00,4,63,15,25,8,21,BKN,s,7000,TS,2024-12-23 15:00:00
868,SBCI,2024-12-23 15:00:00,1,360,11,28,3.6,21,BKN,s,7000,TS,2024-12-23 18:00:00
869,SBCI,2024-12-23 18:00:00,2,341,8,28,0.3,21,BKN,s,7000,TS,2024-12-23 21:00:00
870,SBCI,2024-12-23 21:00:00,2,21,4,26,0.2,21,BKN,s,7000,TS,2024-12-24 00:00:00
871,SBCI,2024-12-24 00:00:00,1,1,4,25,,22,SCT,n,4000,BR,2024-12-24 03:00:00
872,SBCI,2024-12-24 03:00:00,1,327,3,24,,22,SCT,n,4000,BR,2024-12-24 06:00:00
873,SBCI,2024-12-24 06:00:00,1,287,3,24,,22,SCT,n,4000,BR,2024-12-24 09:00:00
874,SBCI,2024-12-24 09:00:00,7,1,14,24,2.8,14,BKN,s,7000,TS,2024-12-24 12:00:00
875,SBCI,2024-12-24 12:00:00,4,39,13,26,3.8,21,BKN,s,7000,TS,2024-12-24 15:00:00
876,SBCI,2024-12-24 15:00:00,1,45,11,26,1.3,14,BKN,s,7000,TS,2024-12-24 18:00:00
877,SBCI,2024-12-24 18:00:00,2,97,6,26,0.2,19,BKN,n,4000,BR,2024-12-24 21:00:00
878,SBCI,2024-12-24 21:00:00,1,67,4,24,,1,CAVOK,n,9999,,2024-12-25 00:00:00
879,SBCI,2024-12-25 00:00:00,3,2,4,24,,2,FEW,n,9999,,2024-12-25 03:00:00
880,SBCI,2024-12-25 03:00:00,2,7,5,23,,2,FEW,n,9999,,2024-12-25 06:00:00
881,SBCI,2024-12-25 06:00:00,1,19,3,23,,17,BKN,n,3500,BR,2024-12-25 09:00:00
882,SBCI,2024-12-25 09:00:00,3,300,7,26,,3,SCT,n,9999,,2024-12-25 12:00:00
883,SBCI,2024-12-25 12:00:00,2,246,10,29,0.3,20,BKN,n,4000,BR,2024-12-25 15:00:00
884,SBCI,2024-12-25 15:00:00,2,44,11,25,15,21,BKN,s,7000,TS,2024-12-25 18:00:00
885,SBCI,2024-12-25 18:00:00,3,117,7,27,0.4,18,SCT,n,7000,,2024-12-25 21:00:00
886,SBCI,2024-12-25 21:00:00,3,91,6,25,1,21,BKN,s,7000,TS,2024-12-26 00:00:00
887,SBCI,2024-12-26 00:00:00,0,269,5,24,,3,SCT,n,9999,,2024-12-26 03:00:00
888,SBCI,2024-12-26 03:00:00,0,17,2,23,,2,FEW,n,9999,,2024-12-26 06:00:00
889,SBCI,2024-12-26 06:00:00,2,325,4,23,,17,BKN,n,3500,BR,2024-12-26 09:00:00
890,SBCI,2024-12-26 09:00:00,7,345,15,27,,3,SCT,n,9999,,2024-12-26 12:00:00
891,SBCI,2024-12-26 12:00:00,4,343,15,28,,4,SCT,n,9999,,2024-12-26 15:00:00
892,SBCI,2024-12-26 15:00:00,3,346,12,29,0.2,19,BKN,n,4000,BR,2024-12-26 18:00:00
893,SBCI,2024-12-26 18:00:00,4,94,11,27,0.9,21,BKN,s,7000,TS,2024-12-26 21:00:00
894,SBCI,2024-12-26 21:00:00,2,85,7,25,0.2,19,BKN,n,4000,BR,2024-12-27 00:00:00
895,SBCI,2024-12-27 00:00:00,1,104,3,24,,2,FEW,n,9999,,2024-12-27 03:00:00
896,SBCI,2024-12-27 03:00:00,1,194,2,23,,1,CAVOK,n,9999,,2024-12-27 06:00:00
897,SBCI,2024-12-27 06:00:00,1,19,3,23,,17,BKN,n,3500,BR,2024-12-27 09:00:00
898,SBCI,2024-12-27 09:00:00,1,162,7,27,,3,SCT,n,9999,,2024-12-27 12:00:00
899,SBCI,2024-12-27 12:00:00,2,320,9,29,0.5,20,BKN,n,4000,BR,2024-12-27 15:00:00
900,SBCI,2024-12-27 15:00:00,2,235,10,29,1.9,21,BKN,s,7000,TS,2024-12-27 18:00:00
901,SBCI,2024-12-27 18:00:00,3,163,9,28,0.2,18,SCT,n,7000,,2024-12-27 21:00:00
902,SBCI,2024-12-27 21:00:00,4,104,8,26,,2,FEW,n,9999,,2024-12-28 00:00:00
903,SBIZ,2024-12-22 00:00:00,1,4,20,23,7,21,BKN,s,7000,TS,2024-12-22 03:00:00
904,SBIZ,2024-12-22 03:00:00,2,211,8,23,0.7,21,BKN,s,7000,TS,2024-12-22 06:00:00
905,SBIZ,2024-12-22 06:00:00,2,352,5,23,0.8,20,BKN,n,4000,BR,2024-12-22 09:00:00
906,SBIZ,2024-12-22 09:00:00,6,102,13,25,2.9,21,BKN,s,7000,TS,2024-12-22 12:00:00
907,SBIZ,2024-12-22 12:00:00,2,124,13,30,0.2,18,SCT,n,7000,,2024-12-22 15:00:00
908,SBIZ,2024-12-22 15:00:00,1,212,10,31,,3,SCT,n,9999,,2024-12-22 18:00:00
909,SBIZ,2024-12-22 18:00:00,2,116,8,29,,2,FEW,n,9999,,2024-12-22 21:00:00
910,SBIZ,2024-12-22 21:00:00,3,122,7,26,,1,CAVOK,n,9999,,2024-12-23 00:00:00
911,SBIZ,2024-12-23 00:00:00,2,131,6,25,,2,FEW,n,9999,,2024-12-23 03:00:00
912,SBIZ,2024-12-23 03:00:00,1,83,13,23,5,21,BKN,s,7000,TS,2024-12-23 06:00:00
913,SBIZ,2024-12-23 06:00:00,2,292,8,23,5,21,BKN,s,7000,TS,2024-12-23 09:00:00
914,SBIZ,2024-12-23 09:00:00,5,1,11,27,,3,SCT,n,9999,,2024-12-23 12:00:00
915,SBIZ,2024-12-23 12:00:00,3,13,12,30,,3,SCT,n,9999,,2024-12-23 15:00:00
916,SBIZ,2024-12-23 15:00:00,1,6,11,28,1.8,21,BKN,s,7000,TS,2024-12-23 18:00:00
917,SBIZ,2024-12-23 18:00:00,1,108,6,28,,2,FEW,n,9999,,2024-12-23 21:00:00
918,SBIZ,2024-12-23 21:00:00,1,128,2,26,,2,FEW,n,9999,,2024-12-24 00:00:00
919,SBIZ,2024-12-24 00:00:00,1,25,2,25,,2,FEW,n,9999,,2024-12-24 03:00:00
920,SBIZ,2024-12-24 03:00:00,3,323,8,24,0.2,18,SCT,n,7000,,2024-12-24 06:00:00
921,SBIZ,2024-12-24 06:00:00,0,337,6,23,,3,SCT,n,9999,,2024-12-24 09:00:00
922,SBIZ,2024-12-24 09:00:00,1,357,7,26,,3,SCT,n,9999,,2024-12-24 12:00:00
923,SBIZ,2024-12-24 12:00:00,2,162,9,27,1.3,21,BKN,s,7000,TS,2024-12-24 15:00:00
924,SBIZ,2024-12-24 15:00:00,2,273,9,27,2.7,21,BKN,s,7000,TS,2024-12-24 18:00:00
925,SBIZ,2024-12-24 18:00:00,2,86,8,26,1.2,21,BKN,s,7000,TS,2024-12-24 21:00:00
926,SBIZ,2024-12-24 21:00:00,0,60,4,25,0.4,21,BKN,s,7000,TS,2024-12-25 00:00:00
927,SBIZ,2024-12-25 00:00:00,2,63,4,24,,2,FEW,n,9999,,2024-12-25 03:00:00
928,SBIZ,2024-12-25 03:00:00,1,53,3,23,,2,FEW,n,9999,,2024-12-25 06:00:00
929,SBIZ,2024-12-25 06:00:00,1,304,3,24,,3,SCT,n,9999,,2024-12-25 09:00:00
930,SBIZ,2024-12-25 09:00:00,4,5,10,26,,3,SCT,n,9999,,2024-12-25 12:00:00
931,SBIZ,2024-12-25 12:00:00,2,342,10,29,0.2,20,BKN,n,4000,BR,2024-12-25 15:00:00
932,SBIZ,2024-12-25 15:00:00,3,46,17,28,4.7,21,BKN,s,7000,TS,2024-12-25 18:00:00
933,SBIZ,2024-12-25 18:00:00,2,21,10,27,0.4,21,BKN,s,7000,TS,2024-12-25 21:00:00
934,SBIZ,2024-12-25 21:00:00,2,267,4,25,,2,FEW,n,9999,,2024-12-26 00:00:00
935,SBIZ,2024-12-26 00:00:00,0,7,6,24,1.7,21,BKN,s,7000,TS,2024-12-26 03:00:00
936,SBIZ,2024-12-26 03:00:00,5,56,9,23,2.5,14,BKN,s,7000,TS,2024-12-26 06:00:00
937,SBIZ,2024-12-26 06:00:00,1,321,9,23,0.6,19,BKN,n,4000,BR,2024-12-26 09:00:00
938,SBIZ,2024-12-26 09:00:00,4,25,10,26,,4,SCT,n,9999,,2024-12-26 12:00:00
939,SBIZ,2024-12-26 12:00:00,4,26,12,30,0.5,21,BKN,s,7000,TS,2024-12-26 15:00:00
940,SBIZ,2024-12-26 15:00:00,2,33,11,30,,3,SCT,n,9999,,2024-12-26 18:00:00
941,SBIZ,2024-12-26 18:00:00,3,189,10,28,0.4,21,BKN,s,7000,TS,2024-12-26 21:00:00
942,SBIZ,2024-12-26 21:00:00,2,203,5,26,,2,FEW,n,9999,,2024-12-27 00:00:00
943,SBIZ,2024-12-27 00:00:00,0,122,4,25,,2,FEW,n,9999,,2024-12-27 03:00:00
944,SBIZ,2024-12-27 03:00:00,1,353,3,24,,3,SCT,n,9999,,2024-12-27 06:00:00
945,SBIZ,2024-12-27 06:00:00,3,10,6,24,,4,SCT,n,9999,,2024-12-27 09:00:00
946,SBIZ,2024-12-27 09:00:00,4,14,9,27,,2,FEW,n,9999,,2024-12-27 12:00:00
947,SBIZ,2024-12-27 12:00:00,2,15,11,31,,2,FEW,n,9999,,2024-12-27 15:00:00
948,SBIZ,2024-12-27 15:00:00,1,102,10,31,,3,SCT,n,9999,,2024-12-27 18:00:00
949,SBIZ,2024-12-27 18:00:00,1,148,14,28,1.1,21,BKN,s,7000,TS,2024-12-27 21:00:00
950,SBIZ,2024-12-27 21:00:00,2,212,3,26,,2,FEW,n,9999,,2024-12-28 00:00:00
951,SBTT,2024-12-22 01:00:00,1,269,3,25,0.6,21,BKN,s,7000,TS,2024-12-22 06:00:00
952,SBTT,2024-12-22 04:00:00,4,103,9,25,1.7,21,BKN,s,7000,TS,2024-12-22 09:00:00
953,SBTT,2024-12-22 07:00:00,5,77,11,24,3.3,21,BKN,s,7000,TS,2024-12-22 12:00:00
954,SBTT,2024-12-22 10:00:00,5,25,13,26,2.1,14,BKN,s,7000,TS,2024-12-22 15:00:00
955,SBTT,2024-12-22 13:00:00,3,28,12,28,2.4,21,BKN,s,7000,TS,2024-12-22 18:00:00
956,SBTT,2024-12-22 16:00:00,4,55,10,28,0.2,18,SCT,n,7000,,2024-12-22 21:00:00
957,SBTT,2024-12-22 19:00:00,1,77,9,26,,2,FEW,n,9999,,2024-12-23 00:00:00
958,SBTT,2024-12-22 22:00:00,2,93,4,25,,4,SCT,n,9999,,2024-12-23 03:00:00
959,SBTT,2024-12-23 01:00:00,4,72,7,25,,2,FEW,n,9999,,2024-12-23 06:00:00
960,SBTT,2024-12-23 04:00:00,2,115,7,25,,4,SCT,n,9999,,2024-12-23 09:00:00
961,SBTT,2024-12-23 07:00:00,3,118,7,26,,4,SCT,n,9999,,2024-12-23 12:00:00
962,SBTT,2024-12-23 10:00:00,3,80,12,29,,4,SCT,n,9999,,2024-12-23 15:00:00
963,SBTT,2024-12-23 13:00:00,3,61,14,31,,2,FEW,n,9999,,2024-12-23 18:00:00
964,SBTT,2024-12-23 16:00:00,6,33,13,30,0.2,19,BKN,n,4000,BR,2024-12-23 21:00:00
965,SBTT,2024-12-23 19:00:00,1,42,15,25,1.8,21,BKN,s,7000,TS,2024-12-24 00:00:00
966,SBTT,2024-12-23 22:00:00,1,167,4,25,0.4,14,BKN,s,7000,TS,2024-12-24 03:00:00
967,SBTT,2024-12-24 01:00:00,3,317,6,25,0.4,21,BKN,s,7000,TS,2024-12-24 06:00:00
968,SBTT,2024-12-24 04:00:00,3,269,7,24,0.4,14,BKN,s,7000,TS,2024-12-24 09:00:00
969,SBTT,2024-12-24 07:00:00,2,285,7,25,,4,SCT,n,9999,,2024-12-24 12:00:00
970,SBTT,2024-12-24 10:00:00,2,320,8,28,0.4,21,BKN,s,7000,TS,2024-12-24 15:00:00
971,SBTT,2024-12-24 13:00:00,3,335,11,30,0.6,21,BKN,s,7000,TS,2024-12-24 18:00:00
972,SBTT,2024-12-24 16:00:00,2,116,13,28,1.5,18,SCT,n,7000,,2024-12-24 21:00:00
973,SBTT,2024-12-24 19:00:00,3,283,8,25,2.9,21,BKN,s,7000,TS,2024-12-25 00:00:00
974,SBTT,2024-12-24 22:00:00,1,32,5,25,,2,FEW,n,9999,,2024-12-25 03:00:00
975,SBTT,2024-12-25 01:00:00,2,8,7,24,,2,FEW,n,9999,,2024-12-25 06:00:00
