,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
1214,SWEI,2024-12-22 13:00:00,3,334,11,32,0.3,21,BKN,s,7000,TS,2024-12-22 17:00:00
1215,SWEI,2024-12-22 16:00:00,2,344,9,31,0.7,21,BKN,s,7000,TS,2024-12-22 20:00:00
1216,SWEI,2024-12-22 19:00:00,1,359,5,27,1.5,19,BKN,n,4000,BR,2024-12-22 23:00:00
1217,SWEI,2024-12-22 22:00:00,1,51,3,26,1.2,19,BKN,n,4000,BR,2024-12-23 02:00:00
1218,SWEI,2024-12-22 01:00:00,2,29,5,25,1.8,19,BKN,n,4000,BR,2024-12-22 05:00:00
1219,SWEI,2024-12-22 04:00:00,1,97,2,24,4.5,21,BKN,s,7000,TS,2024-12-22 08:00:00
1220,SWEI,2024-12-22 07:00:00,2,118,5,25,3.8,6,BKN,n,3500,RA,2024-12-22 11:00:00
1221,SWEI,2024-12-22 10:00:00,2,126,5,26,4.1,14,BKN,s,7000,TS,2024-12-22 14:00:00
1222,SWEI,2024-12-22 13:00:00,2,195,5,27,2.5,21,BKN,s,7000,TS,2024-12-22 17:00:00
1223,SWEI,2024-12-22 16:00:00,3,184,8,28,1.3,21,BKN,s,7000,TS,2024-12-22 20:00:00
1224,SWEI,2024-12-22 19:00:00,2,188,7,25,2.7,6,BKN,n,3500,RA,2024-12-22 23:00:00
1225,SWEI,2024-12-22 22:00:00,1,240,3,24,,3,SCT,n,9999,,2024-12-23 02:00:00
1226,SWEI,2024-12-22 01:00:00,1,244,2,24,,17,BKN,n,3500,BR,2024-12-22 05:00:00
1227,SWEI,2024-12-22 04:00:00,2,205,3,24,,3,SCT,n,9999,,2024-12-22 08:00:00
1228,SWEI,2024-12-22 07:00:00,2,205,6,25,,3,SCT,n,9999,,2024-12-22 11:00:00
1229,SWEI,2024-12-22 10:00:00,3,174,8,28,,3,SCT,n,9999,,2024-12-22 14:00:00
1230,SWEI,2024-12-22 13:00:00,3,199,9,32,,3,SCT,n,9999,,2024-12-22 17:00:00
1231,SWEI,2024-12-22 16:00:00,3,216,9,31,,3,SCT,n,9999,,2024-12-22 20:00:00
1232,SWEI,2024-12-22 19:00:00,2,343,6,28,0.2,19,BKN,n,4000,BR,2024-12-22 23:00:00
1233,SWEI,2024-12-22 22:00:00,2,338,4,26,,3,SCT,n,9999,,2024-12-23 02:00:00
1234,SBRB,2024-12-22 01:00:00,3,23,7,25,,3,SCT,n,9999,,2024-12-22 06:00:00
1235,SBRB,2024-12-22 04:00:00,2,16,7,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1236,SBRB,2024-12-22 07:00:00,5,27,11,26,,3,SCT,n,9999,,2024-12-22 12:00:00
1237,SBRB,2024-12-22 10:00:00,4,12,10,29,2.2,21,BKN,s,7000,TS,2024-12-22 15:00:00
1238,SBRB,2024-12-22 13:00:00,3,334,11,29,7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1239,SBRB,2024-12-22 16:00:00,2,346,8,29,3,21,BKN,s,7000,TS,2024-12-22 21:00:00
1240,SBRB,2024-12-22 19:00:00,1,57,6,25,11,14,BKN,s,7000,TS,2024-12-23 00:00:00
1241,SBRB,2024-12-22 22:00:00,1,56,3,25,7,14,BKN,s,7000,TS,2024-12-23 03:00:00
1242,SBRB,2024-12-23 01:00:00,1,24,3,24,0.6,20,BKN,n,4000,BR,2024-12-23 06:00:00
1243,SBRB,2024-12-23 04:00:00,1,38,3,24,0.4,19,BKN,n,4000,BR,2024-12-23 09:00:00
1244,SBRB,2024-12-23 07:00:00,2,80,5,24,0.4,20,BKN,n,4000,BR,2024-12-23 12:00:00
1245,SBRB,2024-12-23 10:00:00,1,16,4,27,0.4,20,BKN,n,4000,BR,2024-12-23 15:00:00
1246,SBRB,2024-12-23 13:00:00,1,321,5,29,0.9,21,BKN,s,7000,TS,2024-12-23 18:00:00
1247,SBRB,2024-12-23 16:00:00,2,255,5,28,3.1,21,BKN,s,7000,TS,2024-12-23 21:00:00
1248,SBRB,2024-12-23 19:00:00,1,278,2,26,0.5,19,BKN,n,4000,BR,2024-12-24 00:00:00
1249,SBRB,2024-12-23 22:00:00,2,4,4,24,0.2,19,BKN,n,4000,BR,2024-12-24 03:00:00
1250,SBRB,2024-12-24 01:00:00,1,301,3,24,,4,SCT,n,9999,,2024-12-24 06:00:00
1251,SBRB,2024-12-24 04:00:00,1,268,3,24,,3,SCT,n,9999,,2024-12-24 09:00:00
1252,SBRB,2024-12-24 07:00:00,3,337,6,25,,3,SCT,n,9999,,2024-12-24 12:00:00
1253,SBRB,2024-12-24 10:00:00,4,307,13,28,0.4,21,BKN,s,7000,TS,2024-12-24 15:00:00
1254,SBRB,2024-12-24 13:00:00,4,309,15,30,0.6,21,BKN,s,7000,TS,2024-12-24 18:00:00
1255,SBRB,2024-12-24 16:00:00,4,304,14,29,1.9,21,BKN,s,7000,TS,2024-12-24 21:00:00
1256,SBRB,2024-12-24 19:00:00,2,304,4,26,,2,FEW,n,9999,,2024-12-25 00:00:00
1257,SBRB,2024-12-24 22:00:00,2,348,4,25,,3,SCT,n,9999,,2024-12-25 03:00:00
1258,SBRB,2024-12-25 01:00:00,2,6,5,24,,3,SCT,n,9999,,2024-12-25 06:00:00
1259,SBRB,2024-12-25 04:00:00,1,340,3,24,,3,SCT,n,9999,,2024-12-25 09:00:00
1260,SBRB,2024-12-25 07:00:00,2,348,6,26,,3,SCT,n,9999,,2024-12-25 12:00:00
1261,SBRB,2024-12-25 10:00:00,5,330,15,29,0.9,21,BKN,s,7000,TS,2024-12-25 15:00:00
1262,SBRB,2024-12-25 13:00:00,4,313,15,30,1,21,BKN,s,7000,TS,2024-12-25 18:00:00
1263,SBRB,2024-12-25 16:00:00,1,243,11,30,1,21,BKN,s,7000,TS,2024-12-25 21:00:00
1264,SBRB,2024-12-25 19:00:00,2,115,4,26,9,21,BKN,s,7000,TS,2024-12-26 00:00:00
1265,SBRB,2024-12-25 22:00:00,4,147,14,24,7,7,BKN,n,3500,RA,2024-12-26 03:00:00
1266,SBRB,2024-12-26 01:00:00,3,152,5,23,,4,SCT,n,9999,,2024-12-26 06:00:00
1267,SBRB,2024-12-26 04:00:00,3,163,6,22,,3,SCT,n,9999,,2024-12-26 09:00:00
1268,SBRB,2024-12-26 07:00:00,3,160,6,23,,3,SCT,n,9999,,2024-12-26 12:00:00
1269,SBRB,2024-12-26 10:00:00,4,155,10,26,,3,SCT,n,9999,,2024-12-26 15:00:00
1270,SBRB,2024-12-26 13:00:00,3,154,10,26,,4,SCT,n,9999,,2024-12-26 18:00:00
1271,SBRB,2024-12-26 16:00:00,2,281,6,27,,3,SCT,n,9999,,2024-12-26 21:00:00
1272,SBRB,2024-12-26 19:00:00,1,266,2,25,,4,SCT,n,9999,,2024-12-27 00:00:00
1273,SBRB,2024-12-26 22:00:00,2,220,4,24,,3,SCT,n,9999,,2024-12-27 03:00:00
1274,SBRB,2024-12-27 01:00:00,2,217,3,23,,4,SCT,n,9999,,2024-12-27 06:00:00
1275,SBRB,2024-12-27 04:00:00,2,214,3,23,,4,SCT,n,9999,,2024-12-27 09:00:00
1276,SBRB,2024-12-27 07:00:00,3,204,6,24,,3,SCT,n,9999,,2024-12-27 12:00:00
1277,SBRB,2024-12-27 10:00:00,3,190,9,28,,3,SCT,n,9999,,2024-12-27 15:00:00
1278,SBRB,2024-12-27 13:00:00,3,132,9,30,,3,SCT,n,9999,,2024-12-27 18:00:00
1279,SBRB,2024-12-27 16:00:00,4,177,9,31,,3,SCT,n,9999,,2024-12-27 21:00:00
1280,SBRB,2024-12-27 19:00:00,2,209,5,26,,3,SCT,n,9999,,2024-12-28 00:00:00
1281,SBJI,2024-12-22 02:00:00,1,41,2,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1282,SBJI,2024-12-22 05:00:00,1,76,2,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1283,SBJI,2024-12-22 08:00:00,1,19,2,26,0.8,14,BKN,s,7000,TS,2024-12-22 12:00:00
1284,SBJI,2024-12-22 11:00:00,4,27,10,29,0.9,21,BKN,s,7000,TS,2024-12-22 15:00:00
1285,SBJI,2024-12-22 14:00:00,4,20,10,30,1.7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1286,SBJI,2024-12-22 17:00:00,3,18,8,28,6,21,BKN,s,7000,TS,2024-12-22 21:00:00
1287,SBJI,2024-12-22 20:00:00,0,26,1,26,0.9,21,BKN,s,7000,TS,2024-12-23 00:00:00
1288,SBJI,2024-12-22 23:00:00,2,56,3,25,0.6,19,BKN,n,4000,BR,2024-12-23 03:00:00
1289,SBJI,2024-12-23 02:00:00,2,24,3,25,0.7,19,BKN,n,4000,BR,2024-12-23 06:00:00
1290,SBJI,2024-12-23 05:00:00,1,107,2,24,0.2,20,BKN,n,4000,BR,2024-12-23 09:00:00
1291,SBJI,2024-12-23 08:00:00,1,259,3,26,0.3,19,BKN,n,4000,BR,2024-12-23 12:00:00
1292,SBJI,2024-12-23 11:00:00,2,311,8,28,1.3,21,BKN,s,7000,TS,2024-12-23 15:00:00
1293,SBJI,2024-12-23 14:00:00,3,294,10,31,,3,SCT,n,9999,,2024-12-23 18:00:00
1294,SBJI,2024-12-23 17:00:00,3,289,9,30,,3,SCT,n,9999,,2024-12-23 21:00:00
1295,SBJI,2024-12-23 20:00:00,1,213,2,27,,2,FEW,n,9999,,2024-12-24 00:00:00
1296,SBJI,2024-12-23 23:00:00,1,212,3,26,,3,SCT,n,9999,,2024-12-24 03:00:00
1297,SBJI,2024-12-24 02:00:00,0,293,0,25,,3,SCT,n,9999,,2024-12-24 06:00:00
1298,SBJI,2024-12-24 05:00:00,1,165,2,24,,3,SCT,n,9999,,2024-12-24 09:00:00
1299,SBJI,2024-12-24 08:00:00,1,292,4,27,,3,SCT,n,9999,,2024-12-24 12:00:00
1300,SBJI,2024-12-24 11:00:00,5,321,15,31,0.5,21,BKN,s,7000,TS,2024-12-24 15:00:00
1301,SBJI,2024-12-24 14:00:00,5,311,14,32,,3,SCT,n,9999,,2024-12-24 18:00:00
1302,SBJI,2024-12-24 17:00:00,3,312,10,31,,3,SCT,n,9999,,2024-12-24 21:00:00
1303,SBJI,2024-12-24 20:00:00,3,338,7,27,3.5,21,BKN,s,7000,TS,2024-12-25 00:00:00
1304,SBJI,2024-12-24 23:00:00,2,39,5,25,9,21,BKN,s,7000,TS,2024-12-25 03:00:00
1305,SBJI,2024-12-25 02:00:00,1,58,5,24,1.9,19,BKN,n,4000,BR,2024-12-25 06:00:00
1306,SBJI,2024-12-25 05:00:00,0,38,1,24,,3,SCT,n,9999,,2024-12-25 09:00:00
1307,SBJI,2024-12-25 08:00:00,1,315,5,25,3.9,21,BKN,s,7000,TS,2024-12-25 12:00:00
1308,SBJI,2024-12-25 11:00:00,3,330,11,28,1.1,21,BKN,s,7000,TS,2024-12-25 15:00:00
1309,SBJI,2024-12-25 14:00:00,4,318,13,29,3.1,21,BKN,s,7000,TS,2024-12-25 18:00:00
1310,SBJI,2024-12-25 17:00:00,2,277,12,28,5,21,BKN,s,7000,TS,2024-12-25 21:00:00
1311,SBJI,2024-12-25 20:00:00,1,317,4,26,9,7,BKN,n,3500,RA,2024-12-26 00:00:00
1312,SBJI,2024-12-25 23:00:00,1,300,2,25,0.7,20,BKN,n,4000,BR,2024-12-26 03:00:00
1313,SBJI,2024-12-26 02:00:00,3,243,6,24,,3,SCT,n,9999,,2024-12-26 06:00:00
1314,SBJI,2024-12-26 05:00:00,2,229,6,24,,3,SCT,n,9999,,2024-12-26 09:00:00
1315,SBJI,2024-12-26 08:00:00,5,219,10,24,,3,SCT,n,9999,,2024-12-26 12:00:00
1316,SBJI,2024-12-26 11:00:00,2,210,8,26,,4,SCT,n,9999,,2024-12-26 15:00:00
1317,SBJI,2024-12-26 14:00:00,5,308,15,28,,3,SCT,n,9999,,2024-12-26 18:00:00
1318,SBJI,2024-12-26 17:00:00,5,307,12,29,,3,SCT,n,9999,,2024-12-26 21:00:00
1319,SBJI,2024-12-26 20:00:00,2,52,3,26,,3,SCT,n,9999,,2024-12-27 00:00:00
1320,SBJI,2024-12-26 23:00:00,2,41,3,25,,3,SCT,n,9999,,2024-12-27 03:00:00
1321,SBJI,2024-12-27 02:00:00,2,343,3,24,,3,SCT,n,9999,,2024-12-27 06:00:00
1322,SBJI,2024-12-27 05:00:00,1,96,3,24,,3,SCT,n,9999,,2024-12-27 09:00:00
1323,SBJI,2024-12-27 08:00:00,2,323,10,26,,3,SCT,n,9999,,2024-12-27 12:00:00
1324,SBJI,2024-12-27 11:00:00,1,268,6,28,0.6,19,BKN,n,4000,BR,2024-12-27 15:00:00
1325,SBJI,2024-12-27 14:00:00,1,286,7,31,0.2,19,BKN,n,4000,BR,2024-12-27 18:00:00
1326,SBJI,2024-12-27 17:00:00,1,320,6,30,,3,SCT,n,9999,,2024-12-27 21:00:00
1327,SBJI,2024-12-27 20:00:00,2,157,7,26,0.6,19,BKN,n,4000,BR,2024-12-28 00:00:00
1328,SBVH,2024-12-22 02:00:00,3,57,8,22,,3,SCT,n,9999,,2024-12-22 06:00:00
1329,SBVH,2024-12-22 05:00:00,3,62,6,22,,3,SCT,n,9999,,2024-12-22 09:00:00
1330,SBVH,2024-12-22 08:00:00,5,63,11,23,,4,SCT,n,9999,,2024-12-22 12:00:00
1331,SBVH,2024-12-22 11:00:00,4,65,11,25,0.3,19,BKN,n,4000,BR,2024-12-22 15:00:00
1332,SBVH,2024-12-22 14:00:00,4,48,10,27,0.9,21,BKN,s,7000,TS,2024-12-22 18:00:00
1333,SBVH,2024-12-22 17:00:00,3,21,9,26,2.5,21,BKN,s,7000,TS,2024-12-22 21:00:00
1334,SBVH,2024-12-22 20:00:00,1,94,5,24,3.5,6,BKN,n,3500,RA,2024-12-23 00:00:00
1335,SBVH,2024-12-22 23:00:00,1,119,3,23,,17,BKN,n,3500,BR,2024-12-23 03:00:00
1336,SBVH,2024-12-23 02:00:00,1,1,3,22,,17,BKN,n,3500,BR,2024-12-23 06:00:00
1337,SBVH,2024-12-23 05:00:00,0,306,2,22,,17,BKN,n,3500,BR,2024-12-23 09:00:00
1338,SBVH,2024-12-23 08:00:00,2,289,4,24,,3,SCT,n,9999,,2024-12-23 12:00:00
1339,SBVH,2024-12-23 11:00:00,3,312,9,27,1.1,21,BKN,s,7000,TS,2024-12-23 15:00:00
1340,SBVH,2024-12-23 14:00:00,4,328,10,27,2.7,14,BKN,s,7000,TS,2024-12-23 18:00:00
1341,SBVH,2024-12-23 17:00:00,4,296,11,25,9,21,BKN,s,7000,TS,2024-12-23 21:00:00
1342,SBVH,2024-12-23 20:00:00,2,233,4,23,0.4,19,BKN,n,4000,BR,2024-12-24 00:00:00
1343,SBVH,2024-12-23 23:00:00,0,297,2,23,,17,BKN,n,3500,BR,2024-12-24 03:00:00
1344,SBVH,2024-12-24 02:00:00,1,328,2,22,,17,BKN,n,3500,BR,2024-12-24 06:00:00
1345,SBVH,2024-12-24 05:00:00,1,295,3,22,,17,BKN,n,3500,BR,2024-12-24 09:00:00
1346,SBVH,2024-12-24 08:00:00,4,296,9,25,,3,SCT,n,9999,,2024-12-24 12:00:00
1347,SBVH,2024-12-24 11:00:00,6,301,14,27,0.3,21,BKN,s,7000,TS,2024-12-24 15:00:00
1348,SBVH,2024-12-24 14:00:00,6,298,15,27,4.2,21,BKN,s,7000,TS,2024-12-24 18:00:00
1349,SBVH,2024-12-24 17:00:00,3,298,13,25,4,6,BKN,n,3500,RA,2024-12-24 21:00:00
1350,SBVH,2024-12-24 20:00:00,1,266,2,24,,2,FEW,n,9999,,2024-12-25 00:00:00
1351,SBVH,2024-12-24 23:00:00,0,39,1,23,,17,BKN,n,3500,BR,2024-12-25 03:00:00
1352,SBVH,2024-12-25 02:00:00,2,322,6,22,1.6,19,BKN,n,4000,BR,2024-12-25 06:00:00
1353,SBVH,2024-12-25 05:00:00,2,300,7,22,2.2,21,BKN,s,7000,TS,2024-12-25 09:00:00
1354,SBVH,2024-12-25 08:00:00,4,301,11,23,0.4,19,BKN,n,4000,BR,2024-12-25 12:00:00
1355,SBVH,2024-12-25 11:00:00,6,293,15,25,2.8,21,BKN,s,7000,TS,2024-12-25 15:00:00
1356,SBVH,2024-12-25 14:00:00,6,270,15,25,7,21,BKN,s,7000,TS,2024-12-25 18:00:00
1357,SBVH,2024-12-25 17:00:00,4,269,13,25,2.7,21,BKN,s,7000,TS,2024-12-25 21:00:00
1358,SBVH,2024-12-25 20:00:00,2,306,7,23,2.6,6,BKN,n,3500,RA,2024-12-26 00:00:00
1359,SBVH,2024-12-25 23:00:00,2,240,4,23,,17,BKN,n,3500,BR,2024-12-26 03:00:00
1360,SBVH,2024-12-26 02:00:00,2,249,6,22,,17,BKN,n,3500,BR,2024-12-26 06:00:00
1361,SBVH,2024-12-26 05:00:00,2,184,4,22,,17,BKN,n,3500,BR,2024-12-26 09:00:00
1362,SBVH,2024-12-26 08:00:00,2,193,6,23,,4,SCT,n,9999,,2024-12-26 12:00:00
1363,SBVH,2024-12-26 11:00:00,1,241,8,25,0.7,20,BKN,n,4000,BR,2024-12-26 15:00:00
1364,SBVH,2024-12-26 14:00:00,2,306,8,25,3.3,7,BKN,n,3500,RA,2024-12-26 18:00:00
1365,SBVH,2024-12-26 17:00:00,4,261,10,24,8,6,BKN,n,3500,RA,2024-12-26 21:00:00
1366,SBVH,2024-12-26 20:00:00,1,241,6,22,0.9,19,BKN,n,4000,BR,2024-12-27 00:00:00
1367,SBVH,2024-12-26 23:00:00,0,235,2,22,,17,BKN,n,3500,BR,2024-12-27 03:00:00
1368,SBVH,2024-12-27 02:00:00,1,300,1,21,,17,BKN,n,3500,BR,2024-12-27 06:00:00
1369,SBVH,2024-12-27 05:00:00,1,257,2,21,,17,BKN,n,3500,BR,2024-12-27 09:00:00
1370,SBVH,2024-12-27 08:00:00,1,183,4,23,0.7,19,BKN,n,4000,BR,2024-12-27 12:00:00
1371,SBVH,2024-12-27 11:00:00,3,136,8,25,1.1,19,BKN,n,4000,BR,2024-12-27 15:00:00
1372,SBVH,2024-12-27 14:00:00,4,162,9,26,0.7,19,BKN,n,4000,BR,2024-12-27 18:00:00
1373,SBVH,2024-12-27 17:00:00,2,125,6,25,1.7,21,BKN,s,7000,TS,2024-12-27 21:00:00
1374,SBVH,2024-12-27 20:00:00,2,142,5,23,2.3,19,BKN,n,4000,BR,2024-12-28 00:00:00
1375,SBRD,2024-12-22 02:00:00,2,83,3,23,,3,SCT,n,9999,,2024-12-22 06:00:00
1376,SBRD,2024-12-22 05:00:00,2,160,3,23,,17,BKN,n,3500,BR,2024-12-22 09:00:00
1377,SBRD,2024-12-22 08:00:00,2,42,5,25,0.2,20,BKN,n,4000,BR,2024-12-22 12:00:00
1378,SBRD,2024-12-22 11:00:00,3,3,8,26,1,20,BKN,n,4000,BR,2024-12-22 15:00:00
1379,SBRD,2024-12-22 14:00:00,2,118,7,28,0.6,21,BKN,s,7000,TS,2024-12-22 18:00:00
1380,SBRD,2024-12-22 17:00:00,1,152,4,28,0.4,21,BKN,s,7000,TS,2024-12-22 21:00:00
1381,SBRD,2024-12-22 20:00:00,1,306,3,25,,3,SCT,n,9999,,2024-12-23 00:00:00
1382,SBRD,2024-12-22 23:00:00,1,291,3,24,0.2,21,BKN,s,7000,TS,2024-12-23 03:00:00
1383,SBRD,2024-12-23 02:00:00,1,336,3,24,1.6,19,BKN,n,4000,BR,2024-12-23 06:00:00
1384,SBRD,2024-12-23 05:00:00,1,7,3,23,1,19,BKN,n,4000,BR,2024-12-23 09:00:00
1385,SBRD,2024-12-23 08:00:00,2,35,5,26,0.4,19,BKN,n,4000,BR,2024-12-23 12:00:00
1386,SBRD,2024-12-23 11:00:00,1,5,5,29,1,21,BKN,s,7000,TS,2024-12-23 15:00:00
1387,SBRD,2024-12-23 14:00:00,2,243,5,30,0.4,21,BKN,s,7000,TS,2024-12-23 18:00:00
1388,SBRD,2024-12-23 17:00:00,3,196,6,28,1.7,21,BKN,s,7000,TS,2024-12-23 21:00:00
1389,SBRD,2024-12-23 20:00:00,2,293,3,25,0.4,21,BKN,s,7000,TS,2024-12-24 00:00:00
1390,SBRD,2024-12-23 23:00:00,1,359,2,25,,3,SCT,n,9999,,2024-12-24 03:00:00
1391,SBRD,2024-12-24 02:00:00,1,67,2,24,0.3,21,BKN,s,7000,TS,2024-12-24 06:00:00
1392,SBRD,2024-12-24 05:00:00,1,89,3,24,,17,BKN,n,3500,BR,2024-12-24 09:00:00
1393,SBRD,2024-12-24 08:00:00,2,44,5,26,1.3,19,BKN,n,4000,BR,2024-12-24 12:00:00
1394,SBRD,2024-12-24 11:00:00,2,10,5,28,1.3,21,BKN,s,7000,TS,2024-12-24 15:00:00
1395,SBRD,2024-12-24 14:00:00,1,145,6,29,1.4,21,BKN,s,7000,TS,2024-12-24 18:00:00
1396,SBRD,2024-12-24 17:00:00,2,273,6,28,1.5,21,BKN,s,7000,TS,2024-12-24 21:00:00
1397,SBRD,2024-12-24 20:00:00,0,355,3,25,1.3,21,BKN,s,7000,TS,2024-12-25 00:00:00
1398,SBRD,2024-12-24 23:00:00,1,268,2,25,1.5,21,BKN,s,7000,TS,2024-12-25 03:00:00
1399,SBRD,2024-12-25 02:00:00,1,28,2,24,,17,BKN,n,3500,BR,2024-12-25 06:00:00
1400,SBRD,2024-12-25 05:00:00,1,114,5,24,1.9,21,BKN,s,7000,TS,2024-12-25 09:00:00
1401,SBRD,2024-12-25 08:00:00,2,59,5,25,3,21,BKN,s,7000,TS,2024-12-25 12:00:00
1402,SBRD,2024-12-25 11:00:00,2,354,7,27,2.1,21,BKN,s,7000,TS,2024-12-25 15:00:00
1403,SBRD,2024-12-25 14:00:00,3,287,12,28,1.5,21,BKN,s,7000,TS,2024-12-25 18:00:00
1404,SBRD,2024-12-25 17:00:00,2,251,9,26,3.2,6,BKN,n,3500,RA,2024-12-25 21:00:00
1405,SBRD,2024-12-25 20:00:00,1,341,4,24,4.1,14,BKN,s,7000,TS,2024-12-26 00:00:00
1406,SBRD,2024-12-25 23:00:00,1,56,2,24,,17,BKN,n,3500,BR,2024-12-26 03:00:00
1407,SBRD,2024-12-26 02:00:00,1,64,4,24,1.1,19,BKN,n,4000,BR,2024-12-26 06:00:00
1408,SBRD,2024-12-26 05:00:00,1,87,4,23,1.7,20,BKN,n,4000,BR,2024-12-26 09:00:00
1409,SBRD,2024-12-26 08:00:00,2,31,4,25,1.3,20,BKN,n,4000,BR,2024-12-26 12:00:00
1410,SBRD,2024-12-26 11:00:00,5,322,11,26,3.3,21,BKN,s,7000,TS,2024-12-26 15:00:00
1411,SBRD,2024-12-26 14:00:00,2,327,7,27,2.9,6,BKN,n,3500,RA,2024-12-26 18:00:00
1412,SBRD,2024-12-26 17:00:00,3,256,8,25,5,6,BKN,n,3500,RA,2024-12-26 21:00:00
1413,SBRD,2024-12-26 20:00:00,1,243,4,24,0.3,19,BKN,n,4000,BR,2024-12-27 00:00:00
1414,SBRD,2024-12-26 23:00:00,1,267,5,24,2.2,19,BKN,n,4000,BR,2024-12-27 03:00:00
1415,SBRD,2024-12-27 02:00:00,1,44,3,23,0.9,20,BKN,n,4000,BR,2024-12-27 06:00:00
1416,SBRD,2024-12-27 05:00:00,1,354,3,23,0.5,19,BKN,n,4000,BR,2024-12-27 09:00:00
1417,SBRD,2024-12-27 08:00:00,1,310,4,25,2.2,21,BKN,s,7000,TS,2024-12-27 12:00:00
1418,SBRD,2024-12-27 11:00:00,3,319,9,27,1,19,BKN,n,4000,BR,2024-12-27 15:00:00
1419,SBRD,2024-12-27 14:00:00,3,229,7,28,3.5,21,BKN,s,7000,TS,2024-12-27 18:00:00
1420,SBRD,2024-12-27 17:00:00,2,217,7,25,9,6,BKN,n,3500,RA,2024-12-27 21:00:00
1421,SBRD,2024-12-27 20:00:00,1,19,3,24,1.5,19,BKN,n,4000,BR,2024-12-28 00:00:00
